GO,Function,Proteins,Gene Name,Ontology group,Count of protein,Number of proteins detected within the genome,GO frequency within the dataset (%),GO frequency within the genome (%),P-Value,P-Values_BH
GO:0045744,negative regulation of G-protein coupled receptor protein signaling pathway,F1MRZ8(Evidence code:IEA/Database source:UniProtKB:P08567|ens),PLEK,BP,1,1 of 12,0.81,8.33,0.04857,0.08292
GO:0005520,insulin-like growth factor binding,Q05718(Evidence code:IEA/Database source:InterPro:IPR000867|I),IGFBP6,MF,1,1 of 12,0.81,8.33,0.04857,0.08292
GO:0015485,cholesterol binding,A4FUZ9(Evidence code:IBA/Database source:PANTHER:PTN000439006),APOA5,MF,1,1 of 12,0.81,8.33,0.04857,0.08292
GO:0030544,Hsp70 protein binding,Q1RMH9(Evidence code:IEA/Database source:UniProtKB:Q99543|ens),DNAJC2,MF,1,1 of 12,0.81,8.33,0.04857,0.08292
GO:0051281,positive regulation of release of sequestered calcium ion into cytosol,Q05JF3(Evidence code:IEA/Database source:UniProtKB:P31415|ens),casq1,BP,1,1 of 12,0.81,8.33,0.04857,0.08292
GO:0015459,potassium channel regulator activity,F1MXF5(Evidence code:IEA/Database source:UniProtKB:Q99996|ens),AKAP9,MF,1,1 of 12,0.81,8.33,0.04857,0.08292
GO:0003824,catalytic activity,F1MNS5(Evidence code:IEA/Database source:InterPro:IPR002591|I)P62958(Evidence code:IEA/Database source:InterPro:IPR011146), ENPP1 HINT1,MF,2,2 of 1952,1.63,0.1,0.04991,0.08502
GO:0090502,"RNA phosphodiester bond hydrolysis, endonucleolytic",Q29RY4(Evidence code:IEA/Database source:GO:0016891),ELAC1,BP,1,1 of 13,0.81,7.69,0.0522,0.08669
GO:0001654,eye development,E1BMT1(Evidence code:IEA/Database source:InterPro:IPR032949),SIX3,BP,1,1 of 13,0.81,7.69,0.0522,0.08669
GO:0035690,cellular response to drug,Q3Y5Z3(Evidence code:ISS/Database source:UniProtKB:Q60994),ADIPOQ,BP,1,1 of 13,0.81,7.69,0.0522,0.08669
GO:0010507,negative regulation of autophagy,Q5EAE6(Evidence code:IBA/Database source:PANTHER:PTN000323543),DAP,BP,1,1 of 13,0.81,7.69,0.0522,0.08669
GO:0016891,"endoribonuclease activity, producing 5-phosphomonoesters",Q29RY4(Evidence code:IEA/Database source:InterPro:IPR013471),ELAC1,MF,1,1 of 13,0.81,7.69,0.0522,0.08669
GO:0050805,negative regulation of synaptic transmission,Q3Y5Z3(Evidence code:ISS/Database source:UniProtKB:Q15848),ADIPOQ,BP,1,1 of 13,0.81,7.69,0.0522,0.08669
GO:0009190,cyclic nucleotide biosynthetic process,L8B5P3(Evidence code:IEA/Database source:InterPro:IPR001054),ADCY10,BP,1,1 of 13,0.81,7.69,0.0522,0.08669
GO:0048145,regulation of fibroblast proliferation,Q3SZL4(Evidence code:ISS/Database source:UniProtKB:Q9JIL9),NBN,BP,1,1 of 13,0.81,7.69,0.0522,0.08669
GO:0050807,regulation of synapse organization,G5E5W4(Evidence code:IEA/Database source:UniProtKB:Q99P47|ens),CNTNAP4,BP,1,1 of 13,0.81,7.69,0.0522,0.08669
GO:0034364,high-density lipoprotein particle,A4FUZ9(Evidence code:IEA/Database source:UniProtKB:Q6Q788|ens),APOA5,CC,1,1 of 13,0.81,7.69,0.0522,0.08669
GO:0031047,gene silencing by RNA,F1MY06(Evidence code:IEA/Database source:UniProtKB:Q9UPQ9|ens),TNRC6B,BP,1,1 of 13,0.81,7.69,0.0522,0.08669
GO:0043292,contractile fiber,E1BF59(Evidence code:IEA/Database source:UniProtKB:Q9QXS1|ens),PLEC,CC,1,1 of 14,0.81,7.14,0.05583,0.09104
GO:0002039,p53 binding,A5PJS6(Evidence code:ISS/Database source:UniProtKB:Q14694),USP10,MF,1,1 of 14,0.81,7.14,0.05583,0.09104
GO:0055090,acylglycerol homeostasis,A4FUZ9(Evidence code:IEA/Database source:UniProtKB:Q6Q788|ens),APOA5,BP,1,1 of 14,0.81,7.14,0.05583,0.09104
GO:0008408,3-5 exonuclease activity,A3KN06(Evidence code:IEA/Database source:InterPro:IPR038838),C7H19ORF43,MF,1,1 of 14,0.81,7.14,0.05583,0.09104
GO:0031492,nucleosomal DNA binding,P02316(Evidence code:IEA/Database source:InterPro:IPR000079),HMGN1,MF,1,1 of 14,0.81,7.14,0.05583,0.09104
GO:0070328,triglyceride homeostasis,A4FUZ9(Evidence code:IEA/Database source:UniProtKB:Q6Q788|ens),APOA5,BP,1,1 of 14,0.81,7.14,0.05583,0.09104
GO:0043197,dendritic spine,Q3ZC66(Evidence code:ISS/Database source:UniProtKB:Q792Q4),CRIPT,CC,1,1 of 14,0.81,7.14,0.05583,0.09104
GO:0009749,response to glucose,Q3Y5Z3(Evidence code:ISS/Database source:UniProtKB:Q60994),ADIPOQ,BP,1,1 of 14,0.81,7.14,0.05583,0.09104
GO:0032233,positive regulation of actin filament bundle assembly,F1MRZ8(Evidence code:IEA/Database source:UniProtKB:P08567|ens),PLEK,BP,1,1 of 15,0.81,6.67,0.05943,0.09522
GO:0000082,G1/S transition of mitotic cell cycle,A6QNQ6(Evidence code:IEA/Database source:UniProtKB:Q80YR6|ens),RBBP8,BP,1,1 of 15,0.81,6.67,0.05943,0.09522
GO:0090303,positive regulation of wound healing,P62326(Evidence code:IMP/Database source:),TMSB4,BP,1,1 of 15,0.81,6.67,0.05943,0.09522
GO:0005518,collagen binding,P55906(Evidence code:IEA/Database source:InterPro:IPR032954),TGFBI,MF,1,1 of 15,0.81,6.67,0.05943,0.09522
GO:1903038,negative regulation of leukocyte cell-cell adhesion,P29473(Evidence code:IMP/Database source:),NOS3,BP,1,1 of 15,0.81,6.67,0.05943,0.09522
GO:0010494,cytoplasmic stress granule,F1MXK2(Evidence code:IEA/Database source:UniProtKB:Q7Z417|ens),NUFIP2,CC,1,1 of 15,0.81,6.67,0.05943,0.09522
GO:0030165,PDZ domain binding,Q3ZC66(Evidence code:ISS/Database source:UniProtKB:Q792Q4),CRIPT,MF,1,1 of 15,0.81,6.67,0.05943,0.09522
GO:1902305,regulation of sodium ion transmembrane transport,E1BMC6(Evidence code:IEA/Database source:UniProtKB:Q14BN4|ens),SLMAP,BP,1,1 of 15,0.81,6.67,0.05943,0.09522
GO:0016607,nuclear speck,Q3T0I4(Evidence code:IEA/Database source:UniProtKB-SubCell:SL)F1MIX6(Evidence code:IEA/Database source:UniProtKB:A0A096LNH6), ALYREF DOCK1,CC,2,2 of 103,1.63,1.94,0.06189,0.09818
GO:0007005,mitochondrion organization,Q58CR1(Evidence code:IEA/Database source:UniProtKB:Q8VED8|ens)P29473(Evidence code:IMP/Database source:), MTFR2 NOS3,BP,2,2 of 104,1.63,1.92,0.06292,0.09818
GO:0005925,focal adhesion,Q5E9C0(Evidence code:IEA/Database source:UniProtKB:Q15404|ens)E1BF59(Evidence code:IEA/Database source:UniProtKB:Q15149|ens), RSU1 PLEC,CC,2,2 of 103,1.63,1.94,0.06189,0.09818
GO:0043407,negative regulation of MAP kinase activity,Q3Y5Z3(Evidence code:ISS/Database source:UniProtKB:Q60994),ADIPOQ,BP,1,1 of 16,0.81,6.25,0.06303,0.09818
GO:0007229,integrin-mediated signaling pathway,F1MRZ8(Evidence code:IEA/Database source:UniProtKB:P08567|ens),PLEK,BP,1,1 of 16,0.81,6.25,0.06303,0.09818
GO:0005623,cell,Q3Y5Z3(Evidence code:IDA/Database source:),ADIPOQ,CC,1,1 of 16,0.81,6.25,0.06303,0.09818
GO:0000045,autophagosome assembly,A7MAZ2(Evidence code:IEA/Database source:UniProtKB:Q86Y82|ens),STX12,BP,1,1 of 16,0.81,6.25,0.06303,0.09818
GO:0051321,meiotic cell cycle,A6QNQ6(Evidence code:IEA/Database source:UniProtKB-KW:KW-0469),RBBP8,BP,1,1 of 16,0.81,6.25,0.06303,0.09818
GO:0048747,muscle fiber development,F1MX37(Evidence code:IEA/Database source:UniProtKB:Q6PHS9|ens),CACNA2D2,BP,1,1 of 16,0.81,6.25,0.06303,0.09818
GO:0006289,nucleotide-excision repair,A6QNQ6(Evidence code:IEA/Database source:UniProtKB:Q99708|ens),RBBP8,BP,1,1 of 16,0.81,6.25,0.06303,0.09818
GO:0008076,voltage-gated potassium channel complex,F1MXF5(Evidence code:IEA/Database source:UniProtKB:Q99996|ens),AKAP9,CC,1,1 of 16,0.81,6.25,0.06303,0.09818
GO:0005044,scavenger receptor activity,F1MNS5(Evidence code:IEA/Database source:InterPro:IPR001212|I),ENPP1,MF,1,1 of 16,0.81,6.25,0.06303,0.09818
GO:0071456,cellular response to hypoxia,Q0P5H6(Evidence code:IEA/Database source:UniProtKB:Q9Y4P3|ens),TBL2,BP,1,1 of 16,0.81,6.25,0.06303,0.09818
GO:0045739,positive regulation of DNA repair,F6RF21(Evidence code:IEA/Database source:UniProtKB:A6NHR9|ens),SMCHD1,BP,1,1 of 17,0.81,5.88,0.06661,0.1005
GO:0006891,intra-Golgi vesicle-mediated transport,Q2TBU3(Evidence code:IBA/Database source:PANTHER:PTN000473329),GOSR1,BP,1,1 of 17,0.81,5.88,0.06661,0.1005
GO:0008094,DNA-dependent ATPase activity,F1N1D2(Evidence code:IEA/Database source:InterPro:IPR011940|I),DMC1,MF,1,1 of 17,0.81,5.88,0.06661,0.1005
GO:0048278,vesicle docking,A7MAZ2(Evidence code:IBA/Database source:PANTHER:PTN000461349),STX12,BP,1,1 of 17,0.81,5.88,0.06661,0.1005
GO:0019905,syntaxin binding,E1BGS4(Evidence code:IEA/Database source:InterPro:IPR026183),TXLNA,MF,1,1 of 17,0.81,5.88,0.06661,0.1005
GO:0030837,negative regulation of actin filament polymerization,A2VDX0(Evidence code:IEA/Database source:InterPro:IPR028458),TWF2,BP,1,1 of 17,0.81,5.88,0.06661,0.1005
GO:0003727,single-stranded RNA binding,E1BJZ0(Evidence code:IEA/Database source:UniProtKB:Q9BYX4|ens),IFIH1,MF,1,1 of 17,0.81,5.88,0.06661,0.1005
GO:0010811,positive regulation of cell-substrate adhesion,Q5E9C0(Evidence code:IEA/Database source:UniProtKB:Q15404|ens),RSU1,BP,1,1 of 17,0.81,5.88,0.06661,0.1005
GO:0003684,damaged DNA binding,A6QNQ6(Evidence code:IEA/Database source:UniProtKB:Q99708|ens),RBBP8,MF,1,1 of 17,0.81,5.88,0.06661,0.1005
GO:0005930,axoneme,E1BAU6(Evidence code:IEA/Database source:UniProtKB:Q9JII1|ens),INPP5E,CC,1,1 of 17,0.81,5.88,0.06661,0.1005
GO:0009060,aerobic respiration,Q58CR1(Evidence code:IEA/Database source:UniProtKB:Q8VED8|ens),MTFR2,BP,1,1 of 17,0.81,5.88,0.06661,0.1005
GO:0007286,spermatid development,F1N1D2(Evidence code:IEA/Database source:UniProtKB:Q61880|ens),DMC1,BP,1,1 of 17,0.81,5.88,0.06661,0.1005
GO:0003705,"transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding",E1BMT1(Evidence code:IEA/Database source:UniProtKB:Q62233|ens),SIX3,MF,1,1 of 17,0.81,5.88,0.06661,0.1005
GO:0006695,cholesterol biosynthetic process,A4FUZ9(Evidence code:IBA/Database source:PANTHER:PTN000439006),APOA5,BP,1,1 of 17,0.81,5.88,0.06661,0.1005
GO:0005178,integrin binding,P55906(Evidence code:IEA/Database source:InterPro:IPR032954),TGFBI,MF,1,1 of 17,0.81,5.88,0.06661,0.1005
GO:0003725,double-stranded RNA binding,E1BJZ0(Evidence code:IEA/Database source:UniProtKB:Q9BYX4|ens),IFIH1,MF,1,1 of 18,0.81,5.56,0.07017,0.104
GO:0005903,brush border,E1BF59(Evidence code:IEA/Database source:UniProtKB:Q9QXS1|ens),PLEC,CC,1,1 of 18,0.81,5.56,0.07017,0.104
GO:0006641,triglyceride metabolic process,A4FUZ9(Evidence code:IEA/Database source:UniProtKB:Q6Q788|ens),APOA5,BP,1,1 of 18,0.81,5.56,0.07017,0.104
GO:0070373,negative regulation of ERK1 and ERK2 cascade,Q3Y5Z3(Evidence code:ISS/Database source:UniProtKB:Q15848),ADIPOQ,BP,1,1 of 18,0.81,5.56,0.07017,0.104
GO:0050661,NADP binding,P29473(Evidence code:IEA/Database source:InterPro:IPR012144),NOS3,MF,1,1 of 18,0.81,5.56,0.07017,0.104
GO:0004520,endodeoxyribonuclease activity,F1N1D2(Evidence code:IBA/Database source:PANTHER:PTN001415033),DMC1,MF,1,1 of 18,0.81,5.56,0.07017,0.104
GO:0019205,nucleobase-containing compound kinase activity,A4IFD0(Evidence code:IEA/Database source:InterPro:IPR000850),Ak5,MF,1,1 of 18,0.81,5.56,0.07017,0.104
GO:0006635,fatty acid beta-oxidation,Q3Y5Z3(Evidence code:ISS/Database source:UniProtKB:Q60994),ADIPOQ,BP,1,1 of 18,0.81,5.56,0.07017,0.104
GO:0014068,positive regulation of phosphatidylinositol 3-kinase signaling,A4IFN7(Evidence code:IEA/Database source:UniProtKB:O08759|ens),UBE3A,BP,1,1 of 18,0.81,5.56,0.07017,0.104
GO:2001244,positive regulation of intrinsic apoptotic signaling pathway,Q3SZT9(Evidence code:IEA/Database source:UniProtKB:P00015|ens),CYCT,BP,1,1 of 19,0.81,5.26,0.07373,0.1071
GO:0043154,negative regulation of cysteine-type endopeptidase activity involved in apoptotic process,A4IF78(Evidence code:IEA/Database source:GO:0043027),TNFAIP8,BP,1,1 of 19,0.81,5.26,0.07373,0.1071
GO:0042632,cholesterol homeostasis,A4FUZ9(Evidence code:IEA/Database source:UniProtKB:Q6Q788|ens),APOA5,BP,1,1 of 19,0.81,5.26,0.07373,0.1071
GO:0008009,chemokine activity,Q2KIE5(Evidence code:IEA/Database source:InterPro:IPR001089|I),CXCL2,MF,1,1 of 19,0.81,5.26,0.07373,0.1071
GO:0051384,response to glucocorticoid,O77482(Evidence code:IEA/Database source:UniProtKB:P18510|ens),IL1RN,BP,1,1 of 19,0.81,5.26,0.07373,0.1071
GO:0016573,histone acetylation,E1BDZ8(Evidence code:IEA/Database source:GO:0004402),EPC2,BP,1,1 of 19,0.81,5.26,0.07373,0.1071
GO:0019827,stem cell population maintenance,E1BCN3(Evidence code:IEA/Database source:UniProtKB:Q9Z183|ens),PADI4,BP,1,1 of 19,0.81,5.26,0.07373,0.1071
GO:0005884,actin filament,Q08DY1(Evidence code:IEA/Database source:UniProtKB:Q9JI08|ens),BIN3,CC,1,1 of 19,0.81,5.26,0.07373,0.1071
GO:0005901,caveola,P29473(Evidence code:IEA/Database source:UniProtKB-SubCell:SL),NOS3,CC,1,1 of 19,0.81,5.26,0.07373,0.1071
GO:0009247,glycolipid biosynthetic process,Q0VCH4(Evidence code:IEA/Database source:InterPro:IPR009729),GAL3ST3,BP,1,1 of 19,0.81,5.26,0.07373,0.1071
GO:0004672,protein kinase activity,A0JN97(Evidence code:IEA/Database source:InterPro:IPR000719|I)A5D791(Evidence code:IEA/Database source:InterPro:IPR000719|I), PRKCD EIF2AK3,MF,2,2 of 116,1.63,1.72,0.07575,0.1096
GO:0003682,chromatin binding,Q1RMH9(Evidence code:ISS/Database source:UniProtKB:Q99543)Q58DC8(Evidence code:IEA/Database source:InterPro:IPR001025), DNAJC2 ORC1,MF,2,2 of 116,1.63,1.72,0.07575,0.1096
GO:0070936,protein K48-linked ubiquitination,A4IFN7(Evidence code:IEA/Database source:UniProtKB:Q05086|ens),UBE3A,BP,1,1 of 20,0.81,5,0.07727,0.1102
GO:0010906,regulation of glucose metabolic process,Q3Y5Z3(Evidence code:ISS/Database source:UniProtKB:Q15848),ADIPOQ,BP,1,1 of 20,0.81,5,0.07727,0.1102
GO:0051865,protein autoubiquitination,A4IFN7(Evidence code:IEA/Database source:UniProtKB:Q05086|ens),UBE3A,BP,1,1 of 20,0.81,5,0.07727,0.1102
GO:0007093,mitotic cell cycle checkpoint,Q3SZL4(Evidence code:IEA/Database source:InterPro:IPR016592),NBN,BP,1,1 of 20,0.81,5,0.07727,0.1102
GO:0042826,histone deacetylase binding,E1BMT1(Evidence code:IEA/Database source:UniProtKB:Q62233|ens),SIX3,MF,1,1 of 20,0.81,5,0.07727,0.1102
GO:0071347,cellular response to interleukin-1,A5PJS6(Evidence code:ISS/Database source:UniProtKB:Q14694),USP10,BP,1,1 of 20,0.81,5,0.07727,0.1102
GO:0032587,ruffle membrane,F1MRZ8(Evidence code:IEA/Database source:UniProtKB:P08567|ens),PLEK,CC,1,1 of 20,0.81,5,0.07727,0.1102
GO:0000079,regulation of cyclin-dependent protein serine/threonine kinase activity,G3N0U2(Evidence code:IEA/Database source:InterPro:IPR015452),CCNB3,BP,1,1 of 21,0.81,4.76,0.08079,0.1141
GO:0016363,nuclear matrix,P51122(Evidence code:IEA/Database source:UniProtKB:O35381|ens),ANP32A,CC,1,1 of 21,0.81,4.76,0.08079,0.1141
GO:0001650,fibrillar center,Q3ZC66(Evidence code:IEA/Database source:UniProtKB:Q9P021|ens),CRIPT,CC,1,1 of 21,0.81,4.76,0.08079,0.1141
GO:0006165,nucleoside diphosphate phosphorylation,A4IFD0(Evidence code:ISS/Database source:UniProtKB:Q9Y6K8),Ak5,BP,1,1 of 21,0.81,4.76,0.08079,0.1141
GO:0019395,fatty acid oxidation,Q3Y5Z3(Evidence code:ISS/Database source:UniProtKB:Q60994),ADIPOQ,BP,1,1 of 21,0.81,4.76,0.08079,0.1141
GO:0006954,inflammatory response,A5D7R1(Evidence code:IBA/Database source:PANTHER:PTN000753849)O77482(Evidence code:IEA/Database source:InterPro:IPR000975), TNFRSF11B IL1RN,BP,2,2 of 121,1.63,1.65,0.08132,0.1147
GO:0006511,ubiquitin-dependent protein catabolic process,A4IFN7(Evidence code:IEA/Database source:InterPro:IPR017134)A5PJS6(Evidence code:IEA/Database source:InterPro:IPR018200), UBE3A USP10,BP,2,2 of 122,1.63,1.64,0.08244,0.116
GO:0042752,regulation of circadian rhythm,A4IFN7(Evidence code:IEA/Database source:UniProtKB:O08759|ens),UBE3A,BP,1,1 of 22,0.81,4.55,0.0843,0.1175
GO:0032580,Golgi cisterna membrane,Q0VCH4(Evidence code:IEA/Database source:UniProtKB-SubCell:SL),GAL3ST3,CC,1,1 of 22,0.81,4.55,0.0843,0.1175
GO:0000784,"nuclear chromosome, telomeric region",F6RF21(Evidence code:IEA/Database source:UniProtKB:A6NHR9|ens),SMCHD1,CC,1,1 of 22,0.81,4.55,0.0843,0.1175
GO:0003697,single-stranded DNA binding,F1N1D2(Evidence code:IBA/Database source:PANTHER:PTN001415033),DMC1,MF,1,1 of 22,0.81,4.55,0.0843,0.1175
GO:0030178,negative regulation of Wnt signaling pathway,E1BMT1(Evidence code:IEA/Database source:UniProtKB:Q62233|ens),SIX3,BP,1,1 of 22,0.81,4.55,0.0843,0.1175
GO:0006468,protein phosphorylation,A0JN97(Evidence code:IEA/Database source:InterPro:IPR000719|I)A5D791(Evidence code:IEA/Database source:InterPro:IPR000719|I), PRKCD EIF2AK3,BP,2,2 of 125,1.63,1.6,0.08586,0.1194
GO:0019903,protein phosphatase binding,A5D791(Evidence code:IEA/Database source:UniProtKB:Q9NZJ5|ens),EIF2AK3,MF,1,1 of 23,0.81,4.35,0.0878,0.1212
GO:0030674,"protein binding, bridging",E1BMK9(Evidence code:IEA/Database source:UniProtKB:Q9NXG0|ens),CNTLN,MF,1,1 of 23,0.81,4.35,0.0878,0.1212
GO:0047485,protein N-terminus binding,Q3SZL4(Evidence code:ISS/Database source:UniProtKB:O60934),NBN,MF,1,1 of 23,0.81,4.35,0.0878,0.1212
GO:0040014,regulation of multicellular organism growth,F1MX37(Evidence code:IEA/Database source:UniProtKB:Q6PHS9|ens),CACNA2D2,BP,1,1 of 23,0.81,4.35,0.0878,0.1212
GO:0036503,ERAD pathway,Q58DR2(Evidence code:ISS/Database source:UniProtKB:Q9NXW2),DNAJB12,BP,1,1 of 24,0.81,4.17,0.09129,0.1253
GO:0051258,protein polymerization,Q05JF3(Evidence code:IEA/Database source:UniProtKB:P31415|ens),casq1,BP,1,1 of 24,0.81,4.17,0.09129,0.1253
GO:0046777,protein autophosphorylation,A5D791(Evidence code:ISS/Database source:UniProtKB:Q9NZJ5),EIF2AK3,BP,1,1 of 24,0.81,4.17,0.09129,0.1253
GO:0016192,vesicle-mediated transport,Q3T086(Evidence code:IEA/Database source:UniProtKB-KW:KW-0931)A7MAZ2(Evidence code:IEA/Database source:InterPro:IPR010989)Q2TBU3(Evidence code:IEA/Database source:UniProtKB-KW:KW-0931), TRAPPC6A STX12 GOSR1,BP,3,3 of 277,2.44,1.08,0.09415,0.129
GO:0010921,regulation of phosphatase activity,F1N1Q9(Evidence code:IEA/Database source:InterPro:IPR033242),PPP1R17,BP,1,1 of 25,0.81,4,0.09476,0.1291
GO:0043280,positive regulation of cysteine-type endopeptidase activity involved in apoptotic process,Q3SZT9(Evidence code:IBA/Database source:PANTHER:PTN000943712),CYCT,BP,1,1 of 25,0.81,4,0.09476,0.1291
GO:0090317,negative regulation of intracellular protein transport,Q3Y5Z3(Evidence code:ISS/Database source:UniProtKB:Q15848),ADIPOQ,BP,1,1 of 25,0.81,4,0.09476,0.1291
GO:0070588,calcium ion transmembrane transport,F1MX37(Evidence code:IEA/Database source:GO:0005245),CACNA2D2,BP,1,1 of 26,0.81,3.85,0.09822,0.1321
GO:0005840,ribosome,Q56JZ1(Evidence code:IEA/Database source:InterPro:IPR001380|I),RPL13,CC,1,1 of 26,0.81,3.85,0.09822,0.1321
GO:0004843,thiol-dependent ubiquitin-specific protease activity,A5PJS6(Evidence code:ISS/Database source:UniProtKB:Q14694),USP10,MF,1,1 of 26,0.81,3.85,0.09822,0.1321
GO:0009408,response to heat,Q05JF3(Evidence code:IEA/Database source:UniProtKB:O09165|ens),casq1,BP,1,1 of 26,0.81,3.85,0.09822,0.1321
GO:0034612,response to tumor necrosis factor,Q3Y5Z3(Evidence code:ISS/Database source:UniProtKB:Q15848),ADIPOQ,BP,1,1 of 26,0.81,3.85,0.09822,0.1321
GO:0004527,exonuclease activity,F1MNS5(Evidence code:IEA/Database source:UniProtKB:P22413|ens),ENPP1,MF,1,1 of 26,0.81,3.85,0.09822,0.1321
GO:0031398,positive regulation of protein ubiquitination,A4IFN7(Evidence code:IEA/Database source:UniProtKB:Q05086|ens),UBE3A,BP,1,1 of 26,0.81,3.85,0.09822,0.1321
GO:0031012,extracellular matrix,Q2TBM9(Evidence code:IEA/Database source:UniProtKB:Q3U213|ens)A5D7R1(Evidence code:IEA/Database source:UniProtKB:O08712|ens), SERAC1 TNFRSF11B,CC,2,2 of 137,1.63,1.46,0.09991,0.1341
GO:0009566,fertilization,F1MUI1(Evidence code:IEA/Database source:UniProtKB:Q80VL1|ens),TDRKH,BP,1,1 of 27,0.81,3.7,0.1017,0.1362
GO:0042383,sarcolemma,E1BF59(Evidence code:IEA/Database source:UniProtKB:Q15149|ens),PLEC,CC,1,1 of 28,0.81,3.57,0.1051,0.1396
GO:0000786,nucleosome,Q2M2T1(Evidence code:IEA/Database source:InterPro:IPR000558|I),HIST1H2BK,CC,1,1 of 28,0.81,3.57,0.1051,0.1396
GO:0006606,protein import into nucleus,E1BMT1(Evidence code:IEA/Database source:UniProtKB:Q62233|ens),SIX3,BP,1,1 of 28,0.81,3.57,0.1051,0.1396
GO:0007420,brain development,E1BMT1(Evidence code:IEA/Database source:InterPro:IPR032949),SIX3,BP,1,1 of 28,0.81,3.57,0.1051,0.1396
GO:0014069,postsynaptic density,Q3ZC66(Evidence code:ISS/Database source:UniProtKB:Q792Q4),CRIPT,CC,1,1 of 28,0.81,3.57,0.1051,0.1396
GO:0045665,negative regulation of neuron differentiation,E1BMT1(Evidence code:IEA/Database source:UniProtKB:Q62233|ens),SIX3,BP,1,1 of 29,0.81,3.45,0.1085,0.1428
GO:0019838,growth factor binding,Q05718(Evidence code:IEA/Database source:UniProtKB-KW:KW-0340),IGFBP6,MF,1,1 of 29,0.81,3.45,0.1085,0.1428
GO:0003774,motor activity,Q3MHK0(Evidence code:IEA/Database source:UniRule:UR000401007),KIF3A,MF,1,1 of 29,0.81,3.45,0.1085,0.1428
GO:0006338,chromatin remodeling,E1BCN3(Evidence code:IEA/Database source:UniProtKB:Q9Z183|ens),PADI4,BP,1,1 of 29,0.81,3.45,0.1085,0.1428
GO:0036459,thiol-dependent ubiquitinyl hydrolase activity,A5PJS6(Evidence code:IEA/Database source:InterPro:IPR001394|I),USP10,MF,1,1 of 29,0.81,3.45,0.1085,0.1428
GO:0000139,Golgi membrane,E1BAU6(Evidence code:IEA/Database source:UniProtKB:Q9JII1|ens)Q2TBU3(Evidence code:IEA/Database source:InterPro:IPR023601), INPP5E GOSR1,CC,2,2 of 147,1.63,1.36,0.1121,0.1456
GO:0012505,endomembrane system,A7MAZ2(Evidence code:IBA/Database source:PANTHER:PTN000461349),STX12,CC,1,1 of 30,0.81,3.33,0.1119,0.1456
GO:0016579,protein deubiquitination,A5PJS6(Evidence code:IEA/Database source:InterPro:IPR001394),USP10,BP,1,1 of 30,0.81,3.33,0.1119,0.1456
GO:0071482,cellular response to light stimulus,Q17QV5(Evidence code:IEA/Database source:InterPro:IPR029588),TRPM3,BP,1,1 of 30,0.81,3.33,0.1119,0.1456
GO:0045454,cell redox homeostasis,E1BAG3(Evidence code:IEA/Database source:InterPro:IPR013766),TXNDC16,BP,1,1 of 30,0.81,3.33,0.1119,0.1456
GO:0043524,negative regulation of neuron apoptotic process,E1BNP7(Evidence code:IEA/Database source:UniProtKB:Q91ZK0|ens),TFAP2D,BP,1,1 of 30,0.81,3.33,0.1119,0.1456
GO:0005507,copper ion binding,E1BM13(Evidence code:IBA/Database source:PANTHER:PTN001255556),LACC1,MF,1,1 of 30,0.81,3.33,0.1119,0.1456
GO:0006325,chromatin organization,E1BCN3(Evidence code:IEA/Database source:UniProtKB:Q9Z183|ens)Q1RMH9(Evidence code:IEA/Database source:UniProtKB-KW:KW-0156), PADI4 DNAJC2,BP,2,2 of 148,1.63,1.35,0.1133,0.147
GO:0003743,translation initiation factor activity,Q2YDE1(Evidence code:IEA/Database source:InterPro:IPR037585),EIF4G3,MF,1,1 of 31,0.81,3.23,0.1153,0.1475
GO:0004197,cysteine-type endopeptidase activity,A5PJS6(Evidence code:ISS/Database source:UniProtKB:Q14694),USP10,MF,1,1 of 31,0.81,3.23,0.1153,0.1475
GO:0043021,ribonucleoprotein complex binding,E1BJZ0(Evidence code:IEA/Database source:UniProtKB:Q9BYX4|ens),IFIH1,MF,1,1 of 31,0.81,3.23,0.1153,0.1475
GO:0072562,blood microparticle,A4FUZ9(Evidence code:IBA/Database source:PANTHER:PTN000439006),APOA5,CC,1,1 of 31,0.81,3.23,0.1153,0.1475
GO:0005814,centriole,E1BMK9(Evidence code:IEA/Database source:UniProtKB:Q9NXG0|ens),CNTLN,CC,1,1 of 31,0.81,3.23,0.1153,0.1475
GO:0004497,monooxygenase activity,Q08DD0(Evidence code:IEA/Database source:UniProtKB-KW:KW-0503),CYP46A1,MF,1,1 of 31,0.81,3.23,0.1153,0.1475
GO:0030308,negative regulation of cell growth,F1MNS5(Evidence code:IEA/Database source:UniProtKB:P22413|ens),ENPP1,BP,1,1 of 31,0.81,3.23,0.1153,0.1475
GO:0007596,blood coagulation,P29473(Evidence code:IEA/Database source:UniProtKB-KW:KW-0094),NOS3,BP,1,1 of 31,0.81,3.23,0.1153,0.1475
GO:0007049,cell cycle,A6QNQ6(Evidence code:IEA/Database source:UniProtKB-KW:KW-0131)A0JN97(Evidence code:IEA/Database source:UniProtKB-KW:KW-0131), RBBP8 PRKCD,BP,2,2 of 151,1.63,1.32,0.117,0.1494
GO:0005581,collagen trimer,Q3Y5Z3(Evidence code:IEA/Database source:UniProtKB-KW:KW-0176),ADIPOQ,CC,1,1 of 32,0.81,3.12,0.1187,0.1505
