GO,Function,Proteins,Gene Name,Ontology group,Count of protein,Number of proteins detected within the genome,GO frequency within the dataset (%),GO frequency within the genome (%),P-Value,P-Values_BH
GO:0004601,peroxidase activity,P80025(Evidence code:IEA/Database source:InterPro:IPR010255)Q5E947(Evidence code:IEA/Database source:UniProtKB-KW:KW-0575), LPO PRDX1,MF,2,2 of 19,2.13,10.53,0.001756,0.009633
GO:0048471,perinuclear region of cytoplasm,P68250(Evidence code:ISS/Database source:UniProtKB:P31946)P17697(Evidence code:ISS/Database source:UniProtKB:P10909)Q76LV2(Evidence code:IEA/Database source:UniProtKB:P07901|ens)P31976(Evidence code:IEA/Database source:UniProtKB:P15311|ens), YWHAB CLU HSP90AA1 EZR,CC,4,4 of 170,4.26,2.35,0.001922,0.01022
GO:0030175,filopodium,P08037(Evidence code:IEA/Database source:UniProtKB-SubCell:SL)P31976(Evidence code:IEA/Database source:UniProtKB:P15311|ens), B4GALT1 EZR,CC,2,2 of 20,2.13,10,0.001928,0.01022
GO:0007338,single fertilization,P30932(Evidence code:IEA/Database source:UniProtKB-KW:KW-0278)Q95114(Evidence code:IEA/Database source:UniProtKB-KW:KW-0278), CD9 MFGE8,BP,2,2 of 20,2.13,10,0.001928,0.01022
GO:0010977,negative regulation of neuron projection development,P01888(Evidence code:IEA/Database source:UniProtKB:P01887|ens)P48616(Evidence code:IEA/Database source:UniProtKB:P20152|ens), B2M VIM,BP,2,2 of 20,2.13,10,0.001928,0.01022
GO:0042826,histone deacetylase binding,P62261(Evidence code:IEA/Database source:UniProtKB:P62258|ens)Q76LV2(Evidence code:IEA/Database source:UniProtKB:P07900|ens), YWHAE HSP90AA1,MF,2,2 of 20,2.13,10,0.001928,0.01022
GO:0034329,cell junction assembly,Q2KJ93(Evidence code:ISS/Database source:UniProtKB:P60953)P61585(Evidence code:ISS/Database source:UniProtKB:P61586), CDC42 RHOA,BP,2,2 of 20,2.13,10,0.001928,0.01022
GO:0030414,peptidase inhibitor activity,P34955(Evidence code:IEA/Database source:UniProtKB-KW:KW-0646)P02666(Evidence code:IEA/Database source:UniProtKB-KW:KW-0646)Q3T052(Evidence code:IEA/Database source:UniProtKB-KW:KW-0646), SERPINA1 CSN2 ITIH4,MF,3,3 of 80,3.19,3.75,0.001994,0.01052
GO:0051897,positive regulation of protein kinase B signaling,P30931(Evidence code:ISS/Database source:UniProtKB:P13726)Q76LV2(Evidence code:IEA/Database source:UniProtKB:P07901|ens), F3 HSP90AA1,BP,2,2 of 21,2.13,9.52,0.002107,0.01088
GO:0001650,fibrillar center,Q2KJ32(Evidence code:IEA/Database source:UniProtKB:Q13228|ens)P31976(Evidence code:IEA/Database source:UniProtKB:P15311|ens), SELENBP1 EZR,CC,2,2 of 21,2.13,9.52,0.002107,0.01088
GO:0055072,iron ion homeostasis,P24627(Evidence code:IEA/Database source:UniProtKB-KW:KW-0410)P01888(Evidence code:IEA/Database source:UniProtKB:P01887|ens), LTF B2M,BP,2,2 of 21,2.13,9.52,0.002107,0.01088
GO:0016363,nuclear matrix,P48616(Evidence code:IEA/Database source:UniProtKB-SubCell:SL)Q5E9F7(Evidence code:IEA/Database source:UniProtKB-SubCell:SL), VIM CFL1,CC,2,2 of 21,2.13,9.52,0.002107,0.01088
GO:0006979,response to oxidative stress,Q5E947(Evidence code:ISS/Database source:UniProtKB:P35700)P80025(Evidence code:IEA/Database source:InterPro:IPR010255)Q9XSG3(Evidence code:ISS/Database source:UniProtKB:O88844), PRDX1 LPO IDH1,BP,3,3 of 86,3.19,3.49,0.002432,0.01249
GO:0030139,endocytic vesicle,P15497(Evidence code:IEA/Database source:UniProtKB:P02647|ens)Q58DS9(Evidence code:IBA/Database source:PANTHER:PTN000634566), APOA1 RAB5C,CC,2,2 of 23,2.13,8.7,0.002489,0.01264
GO:0030674,"protein binding, bridging",Q3SYR8(Evidence code:IEA/Database source:UniProtKB:P01592|ens)P19120(Evidence code:IEA/Database source:UniProtKB:P11142|ens), IGJ HSPA8,MF,2,2 of 23,2.13,8.7,0.002489,0.01264
GO:0044325,ion channel binding,P63103(Evidence code:IEA/Database source:UniProtKB:P63104|ens)P62261(Evidence code:IEA/Database source:UniProtKB:P62258|ens), YWHAZ YWHAE,MF,2,2 of 24,2.13,8.33,0.002691,0.0136
GO:0050729,positive regulation of inflammatory response,P28783(Evidence code:ISS/Database source:UniProtKB:P06702)P28782(Evidence code:ISS/Database source:UniProtKB:P05109), S100A9 S100A8,BP,2,2 of 25,2.13,8,0.0029,0.01458
GO:0005543,phospholipid binding,Q03247(Evidence code:IBA/Database source:PANTHER:PTN000439006)P30931(Evidence code:ISS/Database source:UniProtKB:P13726)P15497(Evidence code:IEA/Database source:UniProtKB:P02647|ens), APOE F3 APOA1,MF,3,3 of 94,3.19,3.19,0.003102,0.01519
GO:0009408,response to heat,P02666(Evidence code:IDA/Database source:)Q76LV2(Evidence code:ISS/Database source:UniProtKB:P11501), CSN2 HSP90AA1,BP,2,2 of 26,2.13,7.69,0.003117,0.01519
GO:2000117,negative regulation of cysteine-type endopeptidase activity,P24627(Evidence code:IEA/Database source:UniProtKB:P02788|ens)P02666(Evidence code:IEA/Database source:UniProtKB:P05814|ens), LTF CSN2,BP,2,2 of 26,2.13,7.69,0.003117,0.01519
GO:0031072,heat shock protein binding,P15497(Evidence code:IEA/Database source:UniProtKB:P02647|ens)P19120(Evidence code:IEA/Database source:UniProtKB:P11142|ens), APOA1 HSPA8,MF,2,2 of 26,2.13,7.69,0.003117,0.01519
GO:1903364,positive regulation of cellular protein catabolic process,P31976(Evidence code:IEA/Database source:UniProtKB:P15311|ens)Q76LV2(Evidence code:IEA/Database source:UniProtKB:P07900|ens), EZR HSP90AA1,BP,2,2 of 26,2.13,7.69,0.003117,0.01519
GO:0070588,calcium ion transmembrane transport,P46193(Evidence code:IDA/Database source:)P04272(Evidence code:IDA/Database source:), ANXA1 ANXA2,BP,2,2 of 26,2.13,7.69,0.003117,0.01519
GO:0050728,negative regulation of inflammatory response,P02666(Evidence code:IDA/Database source:)P15497(Evidence code:IEA/Database source:UniProtKB:P02647|ens), CSN2 APOA1,BP,2,2 of 27,2.13,7.41,0.003342,0.0162
GO:0002020,protease binding,P30931(Evidence code:IEA/Database source:UniProtKB:P13726|ens)P04272(Evidence code:IEA/Database source:UniProtKB:P07355|ens), F3 ANXA2,MF,2,2 of 33,2.13,6.06,0.004839,0.01779
GO:0008203,cholesterol metabolic process,P79345(Evidence code:IEA/Database source:UniProtKB-KW:KW-0153)P15497(Evidence code:IEA/Database source:UniProtKB-KW:KW-0153), NPC2 APOA1,BP,2,2 of 33,2.13,6.06,0.004839,0.01779
GO:0031901,early endosome membrane,P46193(Evidence code:ISS/Database source:UniProtKB:P19619)Q58DS9(Evidence code:IEA/Database source:UniProtKB-SubCell:SL), ANXA1 RAB5C,CC,2,2 of 31,2.13,6.45,0.004311,0.01779
GO:0043524,negative regulation of neuron apoptotic process,P61585(Evidence code:IEA/Database source:UniProtKB:Q9QUI0|ens)Q03247(Evidence code:IBA/Database source:PANTHER:PTN000439007), RHOA APOE,BP,2,2 of 30,2.13,6.67,0.004058,0.01779
GO:0005777,peroxisome,P80457(Evidence code:IEA/Database source:UniProtKB-KW:KW-0576)P48616(Evidence code:IEA/Database source:UniProtKB:P08670|ens), XDH VIM,CC,2,2 of 36,2.13,5.56,0.005684,0.01779
GO:0005938,cell cortex,P31976(Evidence code:IEA/Database source:UniProtKB-SubCell:SL)P61585(Evidence code:ISS/Database source:UniProtKB:P61586), EZR RHOA,CC,2,2 of 34,2.13,5.88,0.005114,0.01779
GO:0043547,positive regulation of GTPase activity,P19803(Evidence code:IEA/Database source:GO:0005096)P50397(Evidence code:IEA/Database source:GO:0005096), ARHGDIA GDI2,BP,2,2 of 36,2.13,5.56,0.005684,0.01779
GO:0045727,positive regulation of translation,Q3SYU2(Evidence code:IEA/Database source:UniProtKB:P13639|ens)P48616(Evidence code:IEA/Database source:UniProtKB:P08670|ens), EEF2 VIM,BP,2,2 of 29,2.13,6.9,0.003812,0.01779
GO:0051092,positive regulation of NF-kappaB transcription factor activity,P24627(Evidence code:IEA/Database source:UniProtKB:P02788|ens)P17697(Evidence code:ISS/Database source:UniProtKB:P10909), LTF CLU,BP,2,2 of 35,2.13,5.71,0.005395,0.01779
GO:1904434,positive regulation of ferrous iron binding,P01888(Evidence code:IEA/Database source:UniProtKB:P61769|ens),B2M,BP,1,1 of 1,1.06,100,0.005855,0.01779
GO:0045499,chemorepellent activity,P15497(Evidence code:IEA/Database source:UniProtKB:P02647|ens),APOA1,MF,1,1 of 1,1.06,100,0.005855,0.01779
GO:0019344,cysteine biosynthetic process,G3N2D8(Evidence code:IEA/Database source:UniProtKB:Q60928|ens),GGT1,BP,1,1 of 1,1.06,100,0.005855,0.01779
GO:2001245,regulation of phosphatidylcholine biosynthetic process,P10790(Evidence code:IEA/Database source:UniProtKB:P11404|ens),FABP3,BP,1,1 of 1,1.06,100,0.005855,0.01779
GO:0090383,phagosome acidification,Q3T0F5(Evidence code:ISS/Database source:UniProtKB:P51149),RAB7A,BP,1,1 of 1,1.06,100,0.005855,0.01779
GO:0098592,cytoplasmic side of apical plasma membrane,P31976(Evidence code:IEA/Database source:UniProtKB:P15311|ens),EZR,CC,1,1 of 1,1.06,100,0.005855,0.01779
GO:1905602,positive regulation of receptor-mediated endocytosis involved in cholesterol transport,P04272(Evidence code:IEA/Database source:UniProtKB:P07355|ens),ANXA2,BP,1,1 of 1,1.06,100,0.005855,0.01779
GO:0060054,positive regulation of epithelial cell proliferation involved in wound healing,P08037(Evidence code:IEA/Database source:UniProtKB:P15535|ens),B4GALT1,BP,1,1 of 1,1.06,100,0.005855,0.01779
GO:0070051,fibrinogen binding,P00735(Evidence code:IPI/Database source:UniProtKB:P02671),F2,MF,1,1 of 1,1.06,100,0.005855,0.01779
GO:0070543,response to linoleic acid,P26201(Evidence code:ISS/Database source:UniProtKB:Q08857),CD36,BP,1,1 of 1,1.06,100,0.005855,0.01779
GO:0019068,virion assembly,A1L528(Evidence code:IEA/Database source:UniProtKB:P62820|ens),RAB1A,BP,1,1 of 1,1.06,100,0.005855,0.01779
GO:0003094,glomerular filtration,Q3SYR8(Evidence code:IEA/Database source:UniProtKB:P01591|ens),IGJ,BP,1,1 of 1,1.06,100,0.005855,0.01779
GO:0032419,extrinsic component of lysosome membrane,Q3T0F5(Evidence code:ISS/Database source:UniProtKB:P51150),RAB7A,CC,1,1 of 1,1.06,100,0.005855,0.01779
GO:0032804,negative regulation of low-density lipoprotein particle receptor catabolic process,P04272(Evidence code:IEA/Database source:UniProtKB:P07355|ens),ANXA2,BP,1,1 of 1,1.06,100,0.005855,0.01779
GO:1903673,mitotic cleavage furrow formation,P61585(Evidence code:ISS/Database source:UniProtKB:P61586),RHOA,BP,1,1 of 1,1.06,100,0.005855,0.01779
GO:0036035,osteoclast development,P04272(Evidence code:IEA/Database source:UniProtKB:P07355|ens),ANXA2,BP,1,1 of 1,1.06,100,0.005855,0.01779
GO:0030235,nitric-oxide synthase regulator activity,Q76LV2(Evidence code:ISS/Database source:UniProtKB:P07901),HSP90AA1,MF,1,1 of 1,1.06,100,0.005855,0.01779
GO:0060354,negative regulation of cell adhesion molecule production,P15497(Evidence code:IEA/Database source:UniProtKB:P02647|ens),APOA1,BP,1,1 of 1,1.06,100,0.005855,0.01779
GO:0030299,intestinal cholesterol absorption,P26201(Evidence code:ISS/Database source:UniProtKB:Q08857),CD36,BP,1,1 of 1,1.06,100,0.005855,0.01779
GO:0099641,anterograde axonal protein transport,Q3T149(Evidence code:ISS/Database source:UniProtKB:P04792),HSPB1,BP,1,1 of 1,1.06,100,0.005855,0.01779
GO:0036393,thiocyanate peroxidase activity,P80025(Evidence code:IEA/Database source:InterPro:IPR029587),LPO,MF,1,1 of 1,1.06,100,0.005855,0.01779
GO:1904695,positive regulation of vascular smooth muscle contraction,P61585(Evidence code:IEA/Database source:UniProtKB:Q9QUI0|ens),RHOA,BP,1,1 of 1,1.06,100,0.005855,0.01779
GO:1900159,positive regulation of bone mineralization involved in bone maturation,P24627(Evidence code:IDA/Database source:),LTF,BP,1,1 of 1,1.06,100,0.005855,0.01779
GO:1904437,positive regulation of transferrin receptor binding,P01888(Evidence code:IEA/Database source:UniProtKB:P61769|ens),B2M,BP,1,1 of 1,1.06,100,0.005855,0.01779
GO:0016295,myristoyl-[acyl-carrier-protein] hydrolase activity,Q71SP7(Evidence code:IEA/Database source:EC:3.1.2.14),FASN,MF,1,1 of 1,1.06,100,0.005855,0.01779
GO:1990712,HFE-transferrin receptor complex,P01888(Evidence code:IEA/Database source:UniProtKB:P61769|ens),B2M,CC,1,1 of 1,1.06,100,0.005855,0.01779
GO:0071283,cellular response to iron(III) ion,P01888(Evidence code:IEA/Database source:UniProtKB:P01887|ens),B2M,BP,1,1 of 1,1.06,100,0.005855,0.01779
GO:0019171,3-hydroxyacyl-[acyl-carrier-protein] dehydratase activity,Q71SP7(Evidence code:IEA/Database source:EC:4.2.1.59),FASN,MF,1,1 of 1,1.06,100,0.005855,0.01779
GO:2000839,positive regulation of androstenedione secretion,P02662(Evidence code:IMP/Database source:),CSN1S1,BP,1,1 of 1,1.06,100,0.005855,0.01779
GO:0002481,"antigen processing and presentation of exogenous protein antigen via MHC class Ib, TAP-dependent",P01888(Evidence code:IEA/Database source:UniProtKB:P01887|ens),B2M,BP,1,1 of 1,1.06,100,0.005855,0.01779
GO:0097498,endothelial tube lumen extension,P61585(Evidence code:IEA/Database source:UniProtKB:P61586|ens),RHOA,BP,1,1 of 1,1.06,100,0.005855,0.01779
GO:0003983,UTP:glucose-1-phosphate uridylyltransferase activity,Q07130(Evidence code:IEA/Database source:InterPro:IPR016267),UGP2,MF,1,1 of 1,1.06,100,0.005855,0.01779
GO:0004313,[acyl-carrier-protein] S-acetyltransferase activity,Q71SP7(Evidence code:IEA/Database source:EC:2.3.1.38),FASN,MF,1,1 of 1,1.06,100,0.005855,0.01779
GO:0016296,palmitoyl-[acyl-carrier-protein] hydrolase activity,Q71SP7(Evidence code:IEA/Database source:EC:3.1.2.14),FASN,MF,1,1 of 1,1.06,100,0.005855,0.01779
GO:0047451,3-hydroxyoctanoyl-[acyl-carrier-protein] dehydratase activity,Q71SP7(Evidence code:IEA/Database source:EC:4.2.1.59),FASN,MF,1,1 of 1,1.06,100,0.005855,0.01779
GO:0052362,catabolism by host of symbiont protein,P04272(Evidence code:IEA/Database source:UniProtKB:P07355|ens),ANXA2,BP,1,1 of 1,1.06,100,0.005855,0.01779
GO:0034191,apolipoprotein A-I receptor binding,P15497(Evidence code:IEA/Database source:UniProtKB:P02647|ens),APOA1,MF,1,1 of 1,1.06,100,0.005855,0.01779
GO:0016191,synaptic vesicle uncoating,P19120(Evidence code:IDA/Database source:),HSPA8,BP,1,1 of 1,1.06,100,0.005855,0.01779
GO:1903456,"positive regulation of androst-4-ene-3,17-dione biosynthetic process",P02662(Evidence code:IMP/Database source:),CSN1S1,BP,1,1 of 1,1.06,100,0.005855,0.01779
GO:1900390,regulation of iron ion import,P01888(Evidence code:IEA/Database source:UniProtKB:P61769|ens),B2M,BP,1,1 of 1,1.06,100,0.005855,0.01779
GO:0051838,cytolysis by host of symbiont cells,P00735(Evidence code:IEA/Database source:UniProtKB:P00734|ens),F2,BP,1,1 of 1,1.06,100,0.005855,0.01779
GO:0070326,very-low-density lipoprotein particle receptor binding,Q03247(Evidence code:IBA/Database source:PANTHER:PTN000439007),APOE,MF,1,1 of 1,1.06,100,0.005855,0.01779
GO:1905913,negative regulation of calcium ion export across plasma membrane,P62261(Evidence code:IEA/Database source:UniProtKB:P62258|ens),YWHAE,BP,1,1 of 1,1.06,100,0.005855,0.01779
GO:0051787,misfolded protein binding,P17697(Evidence code:ISS/Database source:UniProtKB:P10909),CLU,MF,1,1 of 1,1.06,100,0.005855,0.01779
GO:0042158,lipoprotein biosynthetic process,P15497(Evidence code:IEA/Database source:UniProtKB:Q00623|ens),APOA1,BP,1,1 of 1,1.06,100,0.005855,0.01779
GO:0030252,growth hormone secretion,A1L528(Evidence code:IEA/Database source:UniProtKB:P62820|ens),RAB1A,BP,1,1 of 1,1.06,100,0.005855,0.01779
GO:0044147,negative regulation of development of symbiont involved in interaction with host,P04272(Evidence code:IEA/Database source:UniProtKB:P07355|ens),ANXA2,BP,1,1 of 1,1.06,100,0.005855,0.01779
GO:0043220,Schmidt-Lanterman incisure,P04272(Evidence code:IEA/Database source:UniProtKB:P07356|ens),ANXA2,CC,1,1 of 1,1.06,100,0.005855,0.01779
GO:0018401,peptidyl-proline hydroxylation to 4-hydroxy-L-proline,P05307(Evidence code:ISS/Database source:UniProtKB:P07237),P4HB,BP,1,1 of 1,1.06,100,0.005855,0.01779
GO:0001842,neural fold formation,Q5E9F7(Evidence code:IEA/Database source:UniProtKB:P18760|ens),CFL1,BP,1,1 of 1,1.06,100,0.005855,0.01779
GO:0001998,angiotensin-mediated vasoconstriction involved in regulation of systemic arterial blood pressure,P61585(Evidence code:IEA/Database source:UniProtKB:Q9QUI0|ens),RHOA,BP,1,1 of 1,1.06,100,0.005855,0.01779
GO:2000872,positive regulation of progesterone secretion,P02662(Evidence code:IMP/Database source:),CSN1S1,BP,1,1 of 1,1.06,100,0.005855,0.01779
GO:1903895,negative regulation of IRE1-mediated unfolded protein response,Q0VCX2(Evidence code:ISS/Database source:UniProtKB:G3I8R9),HSPA5,BP,1,1 of 1,1.06,100,0.005855,0.01779
GO:0031340,positive regulation of vesicle fusion,P04272(Evidence code:IEA/Database source:UniProtKB:P07355|ens),ANXA2,BP,1,1 of 1,1.06,100,0.005855,0.01779
GO:0102131,3-oxo-glutaryl-[acp] methyl ester reductase activity,Q71SP7(Evidence code:IEA/Database source:EC:1.1.1.100),FASN,MF,1,1 of 1,1.06,100,0.005855,0.01779
GO:0090482,vitamin transmembrane transporter activity,Q3MHN5(Evidence code:IEA/Database source:InterPro:IPR000213),GC,MF,1,1 of 1,1.06,100,0.005855,0.01779
GO:0047117,"enoyl-[acyl-carrier-protein] reductase (NADPH, A-specific) activity",Q71SP7(Evidence code:IEA/Database source:EC:1.3.1.39),FASN,MF,1,1 of 1,1.06,100,0.005855,0.01779
GO:1990667,PCSK9-AnxA2 complex,P04272(Evidence code:IEA/Database source:UniProtKB:P07355|ens),ANXA2,CC,1,1 of 1,1.06,100,0.005855,0.01779
GO:0002197,xanthine dehydrogenase complex,P80457(Evidence code:IDA/Database source:),XDH,CC,1,1 of 1,1.06,100,0.005855,0.01779
GO:0055096,low-density lipoprotein particle mediated signaling,P11151(Evidence code:IEA/Database source:UniProtKB:P06858|ens),LPL,BP,1,1 of 1,1.06,100,0.005855,0.01779
GO:0006011,UDP-glucose metabolic process,Q07130(Evidence code:IEA/Database source:InterPro:IPR016267),UGP2,BP,1,1 of 1,1.06,100,0.005855,0.01779
GO:0070053,thrombospondin receptor activity,P00735(Evidence code:IEA/Database source:UniProtKB:P00734|ens),F2,MF,1,1 of 1,1.06,100,0.005855,0.01779
GO:0070945,neutrophil mediated killing of gram-negative bacterium,P00735(Evidence code:IEA/Database source:UniProtKB:P00734|ens),F2,BP,1,1 of 1,1.06,100,0.005855,0.01779
GO:1901389,negative regulation of transforming growth factor beta activation,Q76LV1(Evidence code:ISS/Database source:UniProtKB:P08238),HSP90AB1,BP,1,1 of 1,1.06,100,0.005855,0.01779
GO:0033690,positive regulation of osteoblast proliferation,P24627(Evidence code:IEA/Database source:UniProtKB:P02788|ens),LTF,BP,1,1 of 1,1.06,100,0.005855,0.01779
GO:0051683,establishment of Golgi localization,P63103(Evidence code:IEA/Database source:UniProtKB:P63104|ens),YWHAZ,BP,1,1 of 1,1.06,100,0.005855,0.01779
GO:0004320,oleoyl-[acyl-carrier-protein] hydrolase activity,Q71SP7(Evidence code:IEA/Database source:EC:3.1.2.14),FASN,MF,1,1 of 1,1.06,100,0.005855,0.01779
GO:0002541,activation of plasma proteins involved in acute inflammatory response,P30931(Evidence code:ISS/Database source:UniProtKB:P13726),F3,BP,1,1 of 1,1.06,100,0.005855,0.01779
GO:0061724,lipophagy,Q3T0F5(Evidence code:ISS/Database source:UniProtKB:P51150),RAB7A,BP,1,1 of 1,1.06,100,0.005855,0.01779
GO:0046847,filopodium assembly,P31976(Evidence code:IEA/Database source:UniProtKB:P15311|ens),EZR,BP,1,1 of 1,1.06,100,0.005855,0.01779
GO:0019862,IgA binding,Q3SYR8(Evidence code:IEA/Database source:UniProtKB:P01591|ens),IGJ,MF,1,1 of 1,1.06,100,0.005855,0.01779
GO:1903720,negative regulation of I-kappaB phosphorylation,P02666(Evidence code:IDA/Database source:),CSN2,BP,1,1 of 1,1.06,100,0.005855,0.01779
GO:0030913,paranodal junction assembly,P30932(Evidence code:ISS/Database source:UniProtKB:P40240),CD9,BP,1,1 of 1,1.06,100,0.005855,0.01779
GO:0016419,S-malonyltransferase activity,Q71SP7(Evidence code:IEA/Database source:EC:2.3.1.39),FASN,MF,1,1 of 1,1.06,100,0.005855,0.01779
GO:0102132,3-oxo-pimeloyl-[acp] methyl ester reductase activity,Q71SP7(Evidence code:IEA/Database source:EC:1.1.1.100),FASN,MF,1,1 of 1,1.06,100,0.005855,0.01779
GO:0004855,xanthine oxidase activity,P80457(Evidence code:IEA/Database source:InterPro:IPR014307),XDH,MF,1,1 of 1,1.06,100,0.005855,0.01779
GO:0072697,protein localization to cell cortex,P31976(Evidence code:IEA/Database source:UniProtKB:P15311|ens),EZR,BP,1,1 of 1,1.06,100,0.005855,0.01779
GO:0030911,TPR domain binding,Q76LV2(Evidence code:ISS/Database source:UniProtKB:P07900),HSP90AA1,MF,1,1 of 1,1.06,100,0.005855,0.01779
GO:0016297,acyl-[acyl-carrier-protein] hydrolase activity,Q71SP7(Evidence code:IEA/Database source:EC:3.1.2.14),FASN,MF,1,1 of 1,1.06,100,0.005855,0.01779
GO:0033216,ferric iron import,P01888(Evidence code:IEA/Database source:UniProtKB:P01887|ens),B2M,BP,1,1 of 1,1.06,100,0.005855,0.01779
GO:0051673,membrane disruption in other organism,P24627(Evidence code:IEA/Database source:UniProtKB:P02788|ens),LTF,BP,1,1 of 1,1.06,100,0.005855,0.01779
